Incident ID,Priority,SLA Name,SLA Status,Submit Date,Resolved Date,Assigned Group
INC000000412621,Low,Service Desk - P4 Resolution Time,Met,20/01/2026 10:24,20/01/2026 10:31,Service Desk Remote
INC000000412623,Low,Service Desk - P4 Resolution Time,Met,19/01/2026 11:12,19/01/2026 11:19,Service Desk L1
INC000000412626,Medium,Service Desk - P3 Resolution Time,Met,26/01/2026 09:01,26/01/2026 21:56,Service Desk L1
INC000000412627,Low,Service Desk - P4 Resolution Time,Met,26/01/2026 15:04,26/01/2026 21:51,Service Desk L1
INC000000412627,Low,Identity & Access - P4 Resolution Time,Met,26/01/2026 15:04,26/01/2026 21:51,Network Operations
INC000000412629,Low,Service Desk - P4 Resolution Time,Met,05/01/2026 14:07,05/01/2026 14:16,Service Desk Remote
INC000000412631,Low,Service Desk - P4 Resolution Time,Met,26/01/2026 16:34,27/01/2026 00:39,Service Desk L1
INC000000412631,Low,Workplace Services - P4 Resolution Time,Met,26/01/2026 16:34,27/01/2026 00:39,Workplace Services
INC000000412634,Medium,Service Desk - P3 Resolution Time,Met,19/01/2026 15:32,19/01/2026 15:47,Service Desk Remote
INC000000412636,Medium,Service Desk - P3 Resolution Time,Met,02/01/2026 14:14,02/01/2026 14:23,Service Desk L1
INC000000412639,Medium,Service Desk - P3 Resolution Time,Met,06/01/2026 08:19,06/01/2026 08:30,Service Desk VIP
INC000000412642,Medium,Service Desk - P3 Resolution Time,Met,19/01/2026 16:55,19/01/2026 17:12,Service Desk L1
INC000000412643,Low,Service Desk - P4 Resolution Time,Met,02/01/2026 14:15,02/01/2026 14:33,Service Desk L1
INC000000412643,Low,Identity & Access - P4 Resolution Time,Met,02/01/2026 14:15,02/01/2026 14:33,Workplace Services
INC000000412644,Low,Service Desk - P4 Resolution Time,Met,12/01/2026 13:54,12/01/2026 14:09,Service Desk Remote
INC000000412645,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 13:28,23/02/2026 18:42,Service Desk L1
INC000000412646,Low,Service Desk - P4 Resolution Time,Met,24/02/2026 11:04,24/02/2026 11:29,Service Desk L1
INC000000412648,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 16:10,02/02/2026 16:32,Service Desk Remote
INC000000412648,Medium,Network Operations - P3 Resolution Time,Met,02/02/2026 16:10,02/02/2026 16:32,Identity & Access
INC000000412649,Low,Service Desk - P4 Resolution Time,Met,26/02/2026 13:44,26/02/2026 14:02,Service Desk Remote
INC000000412649,Low,Identity & Access - P4 Resolution Time,Met,26/02/2026 13:44,26/02/2026 14:02,Identity & Access
INC000000412650,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 16:27,10/02/2026 00:25,Service Desk L1
INC000000412650,Medium,Network Operations - P3 Resolution Time,Met,09/02/2026 16:27,10/02/2026 00:25,Identity & Access
INC000000412653,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 08:11,17/02/2026 08:28,Service Desk L1
INC000000412654,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 13:17,16/02/2026 13:41,Service Desk L1
INC000000412655,Medium,Service Desk - P3 Resolution Time,Met,05/02/2026 09:56,05/02/2026 10:09,Service Desk VIP
INC000000412656,Low,Service Desk - P4 Resolution Time,Met,26/02/2026 09:19,26/02/2026 09:46,Service Desk Remote
INC000000412659,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 13:25,16/02/2026 22:09,Service Desk Remote
INC000000412662,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 14:19,23/02/2026 14:46,Service Desk L1
INC000000412665,Medium,Service Desk - P3 Resolution Time,Met,27/02/2026 08:09,27/02/2026 21:10,Service Desk L1
INC000000412667,Medium,Service Desk - P3 Resolution Time,Met,10/02/2026 09:54,10/02/2026 10:14,Service Desk L1
INC000000412668,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 10:27,03/02/2026 10:51,Service Desk L1
INC000000412669,Low,Service Desk - P4 Resolution Time,Met,26/02/2026 10:33,26/02/2026 11:02,Service Desk L1
INC000000412670,Low,Service Desk - P4 Resolution Time,Met,04/02/2026 09:58,04/02/2026 10:22,Service Desk L1
INC000000412673,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 10:10,20/02/2026 10:18,Service Desk Remote
INC000000412676,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 11:17,04/02/2026 11:33,Service Desk L1
INC000000412678,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 12:02,23/02/2026 12:29,Service Desk L1
INC000000412681,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 14:41,16/02/2026 14:55,Service Desk VIP
INC000000412684,Low,Service Desk - P4 Resolution Time,Met,24/02/2026 16:24,24/02/2026 16:50,Service Desk L1
INC000000412687,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 12:11,03/02/2026 12:18,Service Desk L1
INC000000412690,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 16:05,04/02/2026 20:53,Service Desk VIP
INC000000412693,Low,Service Desk - P4 Resolution Time,Met,06/02/2026 17:15,06/02/2026 17:31,Service Desk Remote
INC000000412693,Low,Identity & Access - P4 Resolution Time,Met,06/02/2026 17:15,06/02/2026 17:31,Identity & Access
INC000000412694,Low,Service Desk - P4 Resolution Time,Met,20/02/2026 10:26,20/02/2026 10:46,Service Desk L1
INC000000412697,Low,Service Desk - P4 Resolution Time,Met,11/02/2026 09:33,11/02/2026 12:34,Service Desk VIP
INC000000412700,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 08:29,04/02/2026 08:53,Service Desk L1
INC000000412702,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 14:41,23/02/2026 14:51,Service Desk L1
INC000000412703,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 10:30,09/02/2026 10:56,Service Desk L1
INC000000412703,Medium,Workplace Services - P3 Resolution Time,Met,09/02/2026 10:30,09/02/2026 10:56,Network Operations
INC000000412705,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 12:25,02/02/2026 12:49,Service Desk L1
INC000000412708,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 12:12,04/02/2026 12:19,Service Desk L1
INC000000412709,Medium,Service Desk - P3 Resolution Time,Met,02/03/2026 08:52,02/03/2026 09:10,Service Desk L1
INC000000412712,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 08:20,09/02/2026 08:38,Service Desk VIP
INC000000412714,Medium,Service Desk - P3 Resolution Time,Met,18/02/2026 11:12,18/02/2026 12:49,Service Desk L1
INC000000412714,Medium,Identity & Access - P3 Resolution Time,Met,18/02/2026 11:12,18/02/2026 12:49,Workplace Services
INC000000412717,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 11:16,26/02/2026 11:23,Service Desk L1
INC000000412720,Medium,Service Desk - P3 Resolution Time,Met,27/02/2026 13:18,27/02/2026 13:29,Service Desk VIP
INC000000412723,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 09:43,16/02/2026 10:03,Service Desk Remote
INC000000412723,Medium,Network Operations - P3 Resolution Time,Met,16/02/2026 09:43,16/02/2026 10:03,Identity & Access
INC000000412725,Low,Service Desk - P4 Resolution Time,Met,13/02/2026 11:30,13/02/2026 11:46,Service Desk L1
INC000000412726,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 11:06,09/02/2026 11:12,Service Desk L1
INC000000412726,Low,Workplace Services - P4 Resolution Time,Met,09/02/2026 11:06,09/02/2026 11:12,Workplace Services
INC000000412727,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 16:53,20/02/2026 17:14,Service Desk L1
INC000000412730,Medium,Service Desk - P3 Resolution Time,Met,27/02/2026 14:44,27/02/2026 15:00,Service Desk L1
INC000000412731,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 14:29,23/02/2026 14:42,Service Desk VIP
INC000000412732,Medium,Service Desk - P3 Resolution Time,Met,18/02/2026 15:34,18/02/2026 16:02,Service Desk L1
INC000000412732,Medium,Workplace Services - P3 Resolution Time,Met,18/02/2026 15:34,18/02/2026 16:02,Workplace Services
INC000000412734,Low,Service Desk - P4 Resolution Time,Met,25/02/2026 08:32,25/02/2026 08:43,Service Desk L1
INC000000412735,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 13:01,11/02/2026 13:13,Service Desk Remote
INC000000412735,Medium,Network Operations - P3 Resolution Time,Met,11/02/2026 13:01,11/02/2026 13:13,Identity & Access
INC000000412738,Low,Service Desk - P4 Resolution Time,Met,10/02/2026 11:27,10/02/2026 11:46,Service Desk L1
INC000000412740,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 13:33,03/02/2026 13:45,Service Desk VIP
INC000000412740,Medium,Workplace Services - P3 Resolution Time,Met,03/02/2026 13:33,03/02/2026 13:45,Identity & Access
INC000000412741,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 08:11,23/02/2026 08:25,Service Desk L1
INC000000412744,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 09:13,26/02/2026 09:35,Service Desk L1
INC000000412745,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 11:57,03/02/2026 18:52,Service Desk L1
INC000000412748,Medium,Service Desk - P3 Resolution Time,Met,18/02/2026 14:32,18/02/2026 15:01,Service Desk Remote
INC000000412748,Medium,Workplace Services - P3 Resolution Time,Met,18/02/2026 14:32,18/02/2026 15:01,Network Operations
INC000000412750,Low,Service Desk - P4 Resolution Time,Met,12/02/2026 12:56,12/02/2026 13:05,Service Desk L1
INC000000412752,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 16:02,11/02/2026 16:12,Service Desk Remote
INC000000412753,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 17:44,23/02/2026 17:50,Service Desk L1
INC000000412756,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 08:14,02/02/2026 08:39,Service Desk L1
INC000000412758,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 13:51,09/02/2026 22:17,Service Desk L1
INC000000412759,Medium,Service Desk - P3 Resolution Time,Met,10/02/2026 16:56,10/02/2026 17:20,Service Desk L1
INC000000412760,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 12:54,09/02/2026 13:22,Service Desk L1
INC000000412762,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 12:05,23/02/2026 12:24,Service Desk L1
INC000000412763,Medium,Service Desk - P3 Resolution Time,Met,13/02/2026 14:32,13/02/2026 14:46,Service Desk L1
INC000000412765,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 09:10,20/02/2026 09:20,Service Desk L1
INC000000412766,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 08:26,16/02/2026 12:45,Service Desk L1
INC000000412768,Low,Service Desk - P4 Resolution Time,Met,10/02/2026 11:01,10/02/2026 11:06,Service Desk L1
INC000000412771,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 12:50,11/02/2026 13:11,Service Desk L1
INC000000412772,Low,Service Desk - P4 Resolution Time,Met,04/02/2026 11:29,04/02/2026 11:48,Service Desk VIP
INC000000412774,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 11:45,09/02/2026 11:52,Service Desk L1
INC000000412776,Medium,Service Desk - P3 Resolution Time,Met,27/02/2026 13:49,27/02/2026 14:15,Service Desk L1
INC000000412776,Medium,Network Operations - P3 Resolution Time,Met,27/02/2026 13:49,27/02/2026 14:15,Workplace Services
INC000000412777,Low,Service Desk - P4 Resolution Time,Met,13/02/2026 15:36,14/02/2026 01:22,Service Desk L1
INC000000412777,Low,Identity & Access - P4 Resolution Time,Met,13/02/2026 15:36,14/02/2026 01:22,Identity & Access
INC000000412778,Low,Service Desk - P4 Resolution Time,Met,12/02/2026 09:34,12/02/2026 09:53,Service Desk L1
INC000000412780,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 16:11,02/02/2026 16:21,Service Desk VIP
INC000000412783,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 12:15,02/02/2026 12:20,Service Desk L1
INC000000412785,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 13:24,23/02/2026 13:52,Service Desk L1
INC000000412788,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 12:28,04/02/2026 12:55,Service Desk L1
INC000000412790,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 17:32,02/02/2026 22:48,Service Desk L1
INC000000412793,Low,Service Desk - P4 Resolution Time,Met,02/03/2026 13:36,02/03/2026 13:45,Service Desk Remote
INC000000412794,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 16:03,06/02/2026 16:32,Service Desk L1
INC000000412795,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 14:18,16/02/2026 14:32,Service Desk L1
INC000000412796,Low,Service Desk - P4 Resolution Time,Met,26/02/2026 14:00,26/02/2026 14:11,Service Desk L1
INC000000412798,Medium,Service Desk - P3 Resolution Time,Met,10/02/2026 10:31,10/02/2026 10:39,Service Desk Remote
INC000000412799,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 14:20,11/02/2026 15:34,Service Desk Remote
INC000000412799,Medium,Network Operations - P3 Resolution Time,Missed,11/02/2026 14:20,11/02/2026 15:34,Identity & Access
INC000000412802,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 15:13,16/02/2026 15:25,Service Desk L1
INC000000412805,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 12:41,16/02/2026 12:56,Service Desk L1
INC000000412808,Low,Service Desk - P4 Resolution Time,Met,24/02/2026 14:32,24/02/2026 21:52,Service Desk VIP
INC000000412808,Low,Identity & Access - P4 Resolution Time,Met,24/02/2026 14:32,24/02/2026 21:52,Workplace Services
INC000000412809,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 08:00,23/02/2026 08:26,Service Desk VIP
INC000000412811,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 16:19,23/02/2026 16:25,Service Desk L1
INC000000412812,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 14:27,02/02/2026 14:54,Service Desk L1
INC000000412812,Medium,Identity & Access - P3 Resolution Time,Met,02/02/2026 14:27,02/02/2026 14:54,Identity & Access
INC000000412814,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 16:39,16/02/2026 16:54,Service Desk L1
INC000000412816,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 15:35,04/02/2026 04:00,Service Desk Remote
INC000000412817,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 08:53,09/02/2026 09:15,Service Desk L1
INC000000412819,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 09:05,02/02/2026 09:28,Service Desk L1
INC000000412822,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 17:18,16/02/2026 17:47,Service Desk VIP
INC000000412825,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 14:49,26/02/2026 15:01,Service Desk L1
INC000000412827,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 11:01,16/02/2026 11:24,Service Desk L1
INC000000412828,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 16:41,02/02/2026 16:53,Service Desk L1
INC000000412830,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 17:20,09/02/2026 17:36,Service Desk Remote
INC000000412831,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 12:19,23/02/2026 16:20,Service Desk VIP
INC000000412833,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 13:36,23/02/2026 13:57,Service Desk L1
INC000000412833,Medium,Network Operations - P3 Resolution Time,Met,23/02/2026 13:36,23/02/2026 13:57,Network Operations
INC000000412835,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 15:55,16/02/2026 16:02,Service Desk L1
INC000000412837,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 10:52,20/02/2026 10:58,Service Desk L1
INC000000412838,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 16:36,16/02/2026 16:58,Service Desk Remote
INC000000412841,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 08:08,09/02/2026 08:29,Service Desk VIP
INC000000412844,Low,Service Desk - P4 Resolution Time,Met,13/02/2026 08:06,13/02/2026 08:15,Service Desk VIP
INC000000412847,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 13:22,23/02/2026 13:33,Service Desk L1
INC000000412848,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 14:22,17/02/2026 15:41,Service Desk VIP
INC000000412849,Medium,Service Desk - P3 Resolution Time,Met,25/02/2026 10:28,25/02/2026 10:56,Service Desk L1
INC000000412849,Medium,Identity & Access - P3 Resolution Time,Met,25/02/2026 10:28,25/02/2026 10:56,Workplace Services
INC000000412850,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 10:54,16/02/2026 11:13,Service Desk L1
INC000000412853,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 15:24,04/02/2026 18:57,Service Desk L1
INC000000412855,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 15:35,20/02/2026 15:54,Service Desk L1
INC000000412856,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 14:27,23/02/2026 14:32,Service Desk L1
INC000000412857,Low,Service Desk - P4 Resolution Time,Met,02/02/2026 08:32,02/02/2026 08:44,Service Desk L1
INC000000412858,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 12:57,26/02/2026 13:25,Service Desk L1
INC000000412858,Medium,Network Operations - P3 Resolution Time,Met,26/02/2026 12:57,26/02/2026 13:25,Network Operations
INC000000412860,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 09:36,24/02/2026 09:53,Service Desk L1
INC000000412862,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 15:45,23/02/2026 16:02,Service Desk Remote
INC000000412864,Medium,Service Desk - P3 Resolution Time,Met,12/02/2026 13:48,12/02/2026 14:17,Service Desk L1
INC000000412865,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 08:56,23/02/2026 09:10,Service Desk L1
INC000000412868,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 11:43,09/02/2026 19:27,Service Desk L1
INC000000412869,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 09:46,09/02/2026 10:09,Service Desk Remote
INC000000412871,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 08:21,09/02/2026 08:48,Service Desk VIP
INC000000412872,Low,Service Desk - P4 Resolution Time,Met,02/02/2026 10:24,02/02/2026 10:36,Service Desk VIP
INC000000412873,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 16:18,23/02/2026 16:38,Service Desk L1
INC000000412876,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 13:31,04/02/2026 13:52,Service Desk L1
INC000000412877,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 12:27,16/02/2026 12:47,Service Desk L1
INC000000412878,Low,Service Desk - P4 Resolution Time,Met,27/02/2026 12:25,27/02/2026 12:36,Service Desk VIP
INC000000412881,Low,Service Desk - P4 Resolution Time,Met,02/02/2026 11:39,02/02/2026 12:00,Service Desk VIP
INC000000412884,Low,Service Desk - P4 Resolution Time,Met,20/02/2026 09:09,20/02/2026 09:33,Service Desk L1
INC000000412886,Low,Service Desk - P4 Resolution Time,Met,05/02/2026 12:54,05/02/2026 13:20,Service Desk L1
INC000000412888,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 14:53,24/02/2026 15:20,Service Desk Remote
INC000000412890,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 15:52,17/02/2026 16:01,Service Desk Remote
INC000000412893,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 09:28,09/02/2026 09:39,Service Desk L1
INC000000412894,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 13:17,16/02/2026 13:22,Service Desk L1
INC000000412895,Low,Service Desk - P4 Resolution Time,Met,03/02/2026 08:41,03/02/2026 09:06,Service Desk L1
INC000000412898,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 17:40,23/02/2026 18:04,Service Desk L1
INC000000412899,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 11:32,20/02/2026 11:52,Service Desk L1
INC000000412899,Medium,Network Operations - P3 Resolution Time,Met,20/02/2026 11:32,20/02/2026 11:52,Network Operations
INC000000412900,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 10:47,16/02/2026 11:13,Service Desk VIP
INC000000412902,Low,Service Desk - P4 Resolution Time,Met,03/02/2026 13:46,03/02/2026 14:15,Service Desk L1
INC000000412905,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 12:57,17/02/2026 13:11,Service Desk VIP
INC000000412907,Low,Service Desk - P4 Resolution Time,Met,18/02/2026 11:24,18/02/2026 11:37,Service Desk VIP
INC000000412910,Low,Service Desk - P4 Resolution Time,Met,04/02/2026 11:07,04/02/2026 11:20,Service Desk L1
INC000000412912,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 16:32,24/02/2026 16:54,Service Desk L1
INC000000412914,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 12:34,09/02/2026 21:50,Service Desk L1
INC000000412917,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 12:27,09/02/2026 17:48,Service Desk Remote
INC000000412919,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 09:10,16/02/2026 09:24,Service Desk VIP
INC000000412922,Low,Service Desk - P4 Resolution Time,Met,20/02/2026 14:40,20/02/2026 15:32,Service Desk L1
INC000000412924,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 11:32,09/02/2026 12:01,Service Desk L1
INC000000412926,Medium,Service Desk - P3 Resolution Time,Met,27/02/2026 10:42,28/02/2026 01:28,Service Desk L1
INC000000412927,Medium,Service Desk - P3 Resolution Time,Met,19/02/2026 11:48,19/02/2026 12:02,Service Desk VIP
INC000000412928,Low,Service Desk - P4 Resolution Time,Met,13/02/2026 13:41,14/02/2026 04:11,Service Desk Remote
INC000000412930,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 12:07,26/02/2026 12:23,Service Desk L1
INC000000412933,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 11:15,24/02/2026 11:28,Service Desk L1
INC000000412934,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 09:29,09/02/2026 10:45,Service Desk Remote
INC000000412937,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 14:04,24/02/2026 14:33,Service Desk L1
INC000000412938,Medium,Service Desk - P3 Resolution Time,Met,13/02/2026 16:48,13/02/2026 16:54,Service Desk L1
INC000000412939,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 11:35,23/02/2026 19:31,Service Desk L1
INC000000412941,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 17:57,23/02/2026 18:08,Service Desk Remote
INC000000412941,Low,Network Operations - P4 Resolution Time,Met,23/02/2026 17:57,23/02/2026 18:08,Identity & Access
INC000000412944,Low,Service Desk - P4 Resolution Time,Met,12/02/2026 08:12,12/02/2026 08:27,Service Desk Remote
INC000000412947,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 08:15,26/02/2026 08:43,Service Desk VIP
INC000000412948,Low,Service Desk - P4 Resolution Time,Met,26/02/2026 16:59,26/02/2026 17:21,Service Desk L1
INC000000412949,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 17:27,23/02/2026 17:47,Service Desk Remote
INC000000412952,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 12:51,09/02/2026 12:58,Service Desk L1
INC000000412954,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 14:34,20/02/2026 14:49,Service Desk VIP
INC000000412956,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 13:35,09/02/2026 13:42,Service Desk L1
INC000000412958,Low,Service Desk - P4 Resolution Time,Met,13/02/2026 09:05,13/02/2026 09:19,Service Desk VIP
INC000000412961,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 13:11,06/02/2026 13:40,Service Desk L1
INC000000412962,Low,Service Desk - P4 Resolution Time,Met,11/02/2026 16:24,11/02/2026 16:53,Service Desk L1
INC000000412963,Medium,Service Desk - P3 Resolution Time,Met,12/02/2026 15:31,12/02/2026 15:58,Service Desk L1
INC000000412965,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 10:34,09/02/2026 10:39,Service Desk L1
INC000000412966,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 11:48,16/02/2026 12:02,Service Desk Remote
INC000000412967,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 08:09,16/02/2026 08:37,Service Desk L1
INC000000412969,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 10:21,17/02/2026 10:26,Service Desk Remote
INC000000412970,Low,Service Desk - P4 Resolution Time,Met,19/02/2026 08:52,19/02/2026 09:01,Service Desk L1
INC000000412973,Medium,Service Desk - P3 Resolution Time,Met,13/02/2026 14:04,13/02/2026 14:12,Service Desk Remote
INC000000412976,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 09:54,09/02/2026 20:05,Service Desk Remote
INC000000412978,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 17:18,09/02/2026 17:37,Service Desk L1
INC000000412981,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 08:02,16/02/2026 08:11,Service Desk Remote
INC000000412982,Low,Service Desk - P4 Resolution Time,Met,19/02/2026 08:28,19/02/2026 17:39,Service Desk L1
INC000000412983,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 17:25,23/02/2026 17:45,Service Desk L1
INC000000412985,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 14:07,16/02/2026 14:15,Service Desk Remote
INC000000412985,Low,Network Operations - P4 Resolution Time,Met,16/02/2026 14:07,16/02/2026 14:15,Identity & Access
INC000000412987,Low,Service Desk - P4 Resolution Time,Met,05/02/2026 09:47,05/02/2026 09:58,Service Desk VIP
INC000000412990,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 10:36,23/02/2026 13:46,Service Desk Remote
INC000000412992,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 09:15,09/02/2026 09:30,Service Desk Remote
INC000000412994,Low,Service Desk - P4 Resolution Time,Met,13/02/2026 11:49,13/02/2026 12:08,Service Desk L1
INC000000412997,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 14:08,09/02/2026 14:24,Service Desk VIP
INC000000413000,Low,Service Desk - P4 Resolution Time,Met,18/02/2026 11:13,18/02/2026 16:30,Service Desk L1
INC000000413002,Low,Service Desk - P4 Resolution Time,Met,03/02/2026 15:19,03/02/2026 15:35,Service Desk L1
INC000000413005,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 14:40,02/02/2026 19:11,Service Desk L1
INC000000413007,Medium,Service Desk - P3 Resolution Time,Met,13/02/2026 10:40,13/02/2026 10:51,Service Desk L1
INC000000413010,Low,Service Desk - P4 Resolution Time,Met,10/02/2026 17:42,10/02/2026 17:55,Service Desk Remote
INC000000413012,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 15:08,06/02/2026 15:21,Service Desk L1
INC000000413015,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 10:08,17/02/2026 10:32,Service Desk VIP
INC000000413017,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 12:08,09/02/2026 22:02,Service Desk VIP
INC000000413017,Medium,Identity & Access - P3 Resolution Time,Met,09/02/2026 12:08,09/02/2026 22:02,Network Operations
INC000000413019,Medium,Service Desk - P3 Resolution Time,Met,18/02/2026 17:42,18/02/2026 18:00,Service Desk VIP
INC000000413022,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 09:04,09/02/2026 09:10,Service Desk Remote
INC000000413025,Low,Service Desk - P4 Resolution Time,Met,03/02/2026 09:24,03/02/2026 09:52,Service Desk L1
INC000000413026,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 15:59,02/02/2026 16:22,Service Desk VIP
